NeId,NeAlias,NeType,EntityType,MeasurePoint,EndTime,Failure,NumOfSamp,DropEvents,TotlOctets,TotPackets,BroadcPack,MulticPack,CrcAlgnErr,UndSizPack,OvrSizPack,Fragments,Jabbers,Collisions,Utilizatio,USF,OSF,Frag,FFAE,OTOk,UFTOk,MFTOk,BFTOk,OROk,UFROk,MFROk,BFROk,totTxPkts,totRxPkts,totTxPktLo,totRxPktLo,avgTxPktLR,avgRxPktLR,min2WDelay,avg2WDelay,max2WDelay,minRTDelay,avgRTDelay,maxRTDelay
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/2,08/01/2019 23:00,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/2,08/01/2019 23:15,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/2,08/01/2019 23:30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/2,08/01/2019 23:45,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/6,08/01/2019 23:00,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/6,08/01/2019 23:15,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/6,08/01/2019 23:30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MEFUNITraf,4/9/6,08/01/2019 23:45,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/2,08/01/2019 23:00,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/2,08/01/2019 23:15,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/2,08/01/2019 23:30,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/2,08/01/2019 23:45,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/6,08/01/2019 23:00,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/6,08/01/2019 23:15,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/6,08/01/2019 23:30,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,RMON,4/9/6,08/01/2019 23:45,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MOAM LOSS,0/11/0 11.16.255.1,08/01/2019 23:00,,900,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MOAM LOSS,0/11/0 11.16.255.1,08/01/2019 23:15,,900,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MOAM LOSS,0/11/0 11.16.255.1,08/01/2019 23:30,,900,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MOAM LOSS,0/11/0 11.16.255.1,08/01/2019 23:45,,899,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,
5033,FOLIGNO-PTN2.8,SPO1410,MOAM DELAY,0/11/0 11.16.255.1,08/01/2019 23:00,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14.3855555555556,16,55,56.9344444444444,58
5033,FOLIGNO-PTN2.8,SPO1410,MOAM DELAY,0/11/0 11.16.255.1,08/01/2019 23:15,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14.3777777777778,16,56,56.9433333333333,60
5033,FOLIGNO-PTN2.8,SPO1410,MOAM DELAY,0/11/0 11.16.255.1,08/01/2019 23:30,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14.3833333333333,16,56,56.9311111111111,58
5033,FOLIGNO-PTN2.8,SPO1410,MOAM DELAY,0/11/0 11.16.255.1,08/01/2019 23:45,,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14.3615127919911,17,56,56.9343715239155,59
