NeId,NeAlias,NeType,EntityType,MeasurePoint,EndTime,Failure,NumOfSamp,DropEvents,TotlOctets,TotPackets,BroadcPack,MulticPack,CrcAlgnErr,UndSizPack,OvrSizPack,Fragments,Jabbers,Collisions,Utilizatio,USF,OSF,Frag,FFAE,OTOk,UFTOk,MFTOk,BFTOk,OROk,UFROk,MFROk,BFROk,totTxPkts,totRxPkts,totTxPktLo,totRxPktLo,avgTxPktLR,avgRxPktLR,min2WDelay,avg2WDelay,max2WDelay,minRTDelay,avgRTDelay,maxRTDelay
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,3/9/2,09/01/2019 07:00,,,,,,,,,,,,,,,0,0,0,0,362550212,3510392,2434569,0,397643352,0,5944773,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,3/9/2,09/01/2019 07:15,,,,,,,,,,,,,,,0,0,0,0,362570127,3510587,2434699,0,397665350,0,5945102,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,3/9/2,09/01/2019 07:30,,,,,,,,,,,,,,,0,0,0,0,362543251,3510327,2434520,0,397635226,0,5944651,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,3/9/2,09/01/2019 07:45,,,,,,,,,,,,,,,0,0,0,0,362775728,3512576,2436078,0,397890924,0,5948473,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,17/9/2,09/01/2019 07:00,,,,,,,,,,,,,,,0,0,0,0,371540420,6480414,0,0,414874768,6480562,900,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,17/9/2,09/01/2019 07:15,,,,,,,,,,,,,,,0,0,0,0,371538376,6480349,0,0,414873296,6480538,900,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,17/9/2,09/01/2019 07:30,,,,,,,,,,,,,,,0,0,0,0,371563608,6480801,0,0,414901456,6480980,900,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,17/9/2,09/01/2019 07:45,,,,,,,,,,,,,,,0,0,0,0,371536144,6480320,0,0,414870800,6480487,900,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,12/9/7,09/01/2019 07:00,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,12/9/7,09/01/2019 07:15,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,12/9/7,09/01/2019 07:30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,MEFUNITraf,12/9/7,09/01/2019 07:45,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,17/9/2,09/01/2019 07:00,,,0,414876112,6481483,0,900,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,17/9/2,09/01/2019 07:15,,,0,414873040,6481435,0,900,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,17/9/2,09/01/2019 07:30,,,0,414900880,6481870,0,900,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,17/9/2,09/01/2019 07:45,,,0,414870672,6481398,0,900,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,12/9/7,09/01/2019 07:00,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,12/9/7,09/01/2019 07:15,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,12/9/7,09/01/2019 07:30,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,12/9/7,09/01/2019 07:45,,,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,3/9/2,09/01/2019 07:00,,,0,397644372,5944783,0,5944783,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,3/9/2,09/01/2019 07:15,,,0,397664901,5945099,0,5945099,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,3/9/2,09/01/2019 07:30,,,0,397635610,5944644,0,5944644,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5007,ROMAITER-PTN3.2,SPO1460,RMON,3/9/2,09/01/2019 07:45,,,0,397662920,5945076,0,5945076,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
