NeId,NeAlias,NeType,EntityType,MeasurePoint,EndTime,Failure,NumOfSamp,DropEvents,TotlOctets,TotPackets,BroadcPack,MulticPack,CrcAlgnErr,UndSizPack,OvrSizPack,Fragments,Jabbers,Collisions,Utilizatio,USF,OSF,Frag,FFAE,OTOk,UFTOk,MFTOk,BFTOk,OROk,UFROk,MFROk,BFROk,totTxPkts,totRxPkts,totTxPktLo,totRxPktLo,avgTxPktLR,avgRxPktLR,min2WDelay,avg2WDelay,max2WDelay,minRTDelay,avgRTDelay,maxRTDelay
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,09/01/2019 06:00,,,,,,,,,,,,,,,0,0,0,0,223158656,3780363,900,0,224772240,3510216,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,09/01/2019 06:15,,,,,,,,,,,,,,,0,0,0,0,223282356,3782458,900,0,224896336,3512149,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,09/01/2019 06:30,,,,,,,,,,,,,,,0,0,0,0,223149222,3780197,900,0,224761936,3510049,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,09/01/2019 06:45,,,,,,,,,,,,,,,0,0,0,0,223275848,3782356,900,0,224890064,3512051,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,09/01/2019 06:00,,,,,,,,,,,,,,,0,0,0,0,321613548,5403258,900,0,311350676,4863007,901,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,09/01/2019 06:15,,,,,,,,,,,,,,,0,0,0,0,321418128,5399973,900,0,311162252,4860056,899,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,09/01/2019 06:30,,,,,,,,,,,,,,,0,0,0,0,321422508,5400033,900,0,311165264,4860101,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,09/01/2019 06:45,,,,,,,,,,,,,,,0,0,0,0,321425544,5400102,900,0,311168848,4860156,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,09/01/2019 06:00,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,09/01/2019 06:15,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,09/01/2019 06:30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,09/01/2019 06:45,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
