NeId,NeAlias,NeType,EntityType,MeasurePoint,EndTime,Failure,NumOfSamp,DropEvents,TotlOctets,TotPackets,BroadcPack,MulticPack,CrcAlgnErr,UndSizPack,OvrSizPack,Fragments,Jabbers,Collisions,Utilizatio,USF,OSF,Frag,FFAE,OTOk,UFTOk,MFTOk,BFTOk,OROk,UFROk,MFROk,BFROk,totTxPkts,totRxPkts,totTxPktLo,totRxPktLo,avgTxPktLR,avgRxPktLR,min2WDelay,avg2WDelay,max2WDelay,minRTDelay,avgRTDelay,maxRTDelay
5010,TORINOITER-PTN3.1,SPO1460,MOAM LOSS,0/13/0 13.18.255.0,09/01/2019 05:00,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM LOSS,0/13/0 13.18.255.0,09/01/2019 05:15,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM LOSS,0/13/0 13.18.255.0,09/01/2019 05:30,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM LOSS,0/13/0 13.18.255.0,09/01/2019 05:45,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM DELAY,0/13/0 13.18.255.0,09/01/2019 05:00,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM DELAY,0/13/0 13.18.255.0,09/01/2019 05:15,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM DELAY,0/13/0 13.18.255.0,09/01/2019 05:30,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,TORINOITER-PTN3.1,SPO1460,MOAM DELAY,0/13/0 13.18.255.0,09/01/2019 05:45,PM Collection failure as object not enabled on NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
