NeId,NeAlias,NeType,EntityType,MeasurePoint,EndTime,Failure,NumOfSamp,DropEvents,TotlOctets,TotPackets,BroadcPack,MulticPack,CrcAlgnErr,UndSizPack,OvrSizPack,Fragments,Jabbers,Collisions,Utilizatio,USF,OSF,Frag,FFAE,OTOk,UFTOk,MFTOk,BFTOk,OROk,UFROk,MFROk,BFROk,totTxPkts,totRxPkts,totTxPktLo,totRxPktLo,avgTxPktLR,avgRxPktLR,min2WDelay,avg2WDelay,max2WDelay,minRTDelay,avgRTDelay,maxRTDelay
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,08/01/2019 23:00,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,08/01/2019 23:15,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,08/01/2019 23:30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/3,08/01/2019 23:45,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,08/01/2019 23:00,,,,,,,,,,,,,,,0,0,0,0,321417944,5399951,900,0,311161360,4860040,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,08/01/2019 23:15,,,,,,,,,,,,,,,0,0,0,0,321420792,5400029,900,0,311164752,4860092,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,08/01/2019 23:30,,,,,,,,,,,,,,,0,0,0,0,321425632,5400090,900,0,311168208,4860147,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,5/9/1,08/01/2019 23:45,,,,,,,,,,,,,,,0,0,0,0,321597870,5402990,900,0,311336208,4862773,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,08/01/2019 23:00,,,,,,,,,,,,,,,0,0,0,0,223144342,3780120,899,0,224757648,3509982,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,08/01/2019 23:15,,,,,,,,,,,,,,,0,0,0,0,223273422,3782309,901,0,224887440,3512010,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,08/01/2019 23:30,,,,,,,,,,,,,,,0,0,0,0,223155570,3780307,899,0,224768336,3510149,900,0,,,,,,,,,,,,
5001,ROMAITER-PTN2.2,SPO1410,MEFUNITraf,6/9/1,08/01/2019 23:45,,,,,,,,,,,,,,,0,0,0,0,223236112,3781674,901,0,224850128,3511427,900,0,,,,,,,,,,,,
